Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
16435842,2017-01-01,19,2000960000001,0.31,45-54,6713,Q_8-10,E_4-7,800
16435842,2017-01-01,19,6408641832990,2.0,45-54,6713,Q_8-10,E_4-7,800
16435842,2017-01-01,19,6416884205709,1.0,45-54,6713,Q_8-10,E_4-7,800
16435842,2017-01-01,19,6416884205686,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,6410405082626,2.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,6413300020519,2.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,6410402027385,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,5690527991001,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,6415130036913,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,6408430064656,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,5690527965002,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,6415130036852,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,6408430064892,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,5690527964500,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,6413467282508,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,6424200022114,1.0,45-54,6713,Q_8-10,E_4-7,800
24558642,2017-01-03,18,2000818700008,1.107,45-54,6713,Q_8-10,E_4-7,800
35320071,2017-01-04,18,6410405082626,3.0,45-54,6713,Q_8-10,E_4-7,800
35320071,2017-01-04,18,6416211000410,1.0,45-54,6713,Q_8-10,E_4-7,800
35320071,2017-01-04,18,6430028234424,1.0,45-54,6713,Q_8-10,E_4-7,800
35320071,2017-01-04,18,6411402106407,1.0,45-54,6713,Q_8-10,E_4-7,800
45018291,2017-01-05,12,2000829000005,1.0,45-54,6713,Q_8-10,E_4-7,800
59600019,2017-01-08,11,6410405181411,1.0,45-54,6713,Q_8-10,E_4-7,800
59600019,2017-01-08,11,2000295500009,3.0,45-54,6713,Q_8-10,E_4-7,800
59600019,2017-01-08,11,2000511700008,1.157,45-54,6713,Q_8-10,E_4-7,800
66452627,2017-01-09,19,6438242703108,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,6408430341146,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,6415600503006,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,6410405095916,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,6410405044129,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,6409290001492,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,6410405044174,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,7392672104074,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,6410405112002,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,6415600513609,1.0,45-54,6713,Q_8-10,E_4-7,800
71896611,2017-01-10,17,6408430338313,1.0,45-54,6713,Q_8-10,E_4-7,800
