Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
21747267,2017-01-02,13,6406300000414,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6408430000104,5.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6415350000114,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6413600017431,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6413605016279,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6409100020286,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6408430030354,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6409290002437,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6410405114471,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,2000122400007,1.13,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6413600015338,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6437005003752,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,2000511700008,0.585,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6409100072674,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,2000601100008,0.291,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,2000576900009,0.342,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,7310860007679,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,2000511100006,0.94,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6405287000066,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6430022834569,1.0,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,2000407100004,0.59,35-44,6714,Q_8-10,E_4-7,620
21747267,2017-01-02,13,6408641827200,4.0,35-44,6714,Q_8-10,E_4-7,620
