Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
18789102,2017-01-02,17,6410405058195,2.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6408083505568,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6412000031672,2.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6409710001767,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6413200340205,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,711719897231,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6410405046420,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6410405169693,3.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6411401015090,3.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6413605016231,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6420256012673,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,5410188031836,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,4006508200450,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6408641827200,2.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,4015400567455,2.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,6422301231985,1.0,35-44,6712,Q_1-3,E_8-10,505
18789102,2017-01-02,17,4018713110028,1.0,35-44,6712,Q_1-3,E_8-10,505
33348192,2017-01-04,15,6410405144768,3.0,35-44,6712,Q_1-3,E_8-10,505
33348192,2017-01-04,15,4002359002489,1.0,35-44,6712,Q_1-3,E_8-10,505
33348192,2017-01-04,15,6416021003069,1.0,35-44,6712,Q_1-3,E_8-10,505
33348192,2017-01-04,15,6405304003537,1.0,35-44,6712,Q_1-3,E_8-10,505
33348192,2017-01-04,15,4001724819806,2.0,35-44,6712,Q_1-3,E_8-10,505
33348192,2017-01-04,15,6410405111562,1.0,35-44,6712,Q_1-3,E_8-10,505
33348192,2017-01-04,15,6410405070883,1.0,35-44,6712,Q_1-3,E_8-10,505
33348192,2017-01-04,15,6408430021031,1.0,35-44,6712,Q_1-3,E_8-10,505
43338739,2017-01-05,9,6410405046420,1.0,35-44,6712,Q_1-3,E_8-10,505
43338739,2017-01-05,9,6410405135599,1.0,35-44,6712,Q_1-3,E_8-10,505
43338739,2017-01-05,9,6410405132826,1.0,35-44,6712,Q_1-3,E_8-10,505
43338739,2017-01-05,9,6410405135742,1.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,6408641827200,1.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,6430057690178,2.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,7322550038306,1.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,6415130028048,1.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,6416021000389,1.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,6415130028918,1.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,6409536650262,1.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,6407840042544,1.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,6408430000388,1.0,35-44,6712,Q_1-3,E_8-10,505
48298904,2017-01-06,17,6415600513609,1.0,35-44,6712,Q_1-3,E_8-10,505
54027704,2017-01-07,18,6415600502054,1.0,35-44,6712,Q_1-3,E_8-10,505
54027704,2017-01-07,18,6415600502153,1.0,35-44,6712,Q_1-3,E_8-10,505
54027704,2017-01-07,18,6410405091260,4.0,35-44,6712,Q_1-3,E_8-10,505
54027704,2017-01-07,18,2000441000001,1.0,35-44,6712,Q_1-3,E_8-10,505
54027704,2017-01-07,18,6408641799569,2.0,35-44,6712,Q_1-3,E_8-10,505
54027704,2017-01-07,18,2000973900008,4.0,35-44,6712,Q_1-3,E_8-10,505
54027704,2017-01-07,18,64027814,1.0,35-44,6712,Q_1-3,E_8-10,505
78416677,2017-01-11,20,6410405176462,1.0,35-44,6712,Q_1-3,E_8-10,505
78416677,2017-01-11,20,6411402105103,1.0,35-44,6712,Q_1-3,E_8-10,505
78416677,2017-01-11,20,2000604700007,0.186,35-44,6712,Q_1-3,E_8-10,505
86788936,2017-01-12,8,6408641799569,1.0,35-44,6712,Q_1-3,E_8-10,505
86788936,2017-01-12,8,5690527963503,1.0,35-44,6712,Q_1-3,E_8-10,505
86788936,2017-01-12,8,5690527966009,1.0,35-44,6712,Q_1-3,E_8-10,505
86788936,2017-01-12,8,6413600014812,1.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,2000252900002,2.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,7311310031015,1.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,8410076472588,1.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,6410405092632,1.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,2000973900008,2.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,2000650800003,0.308,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,6410402013982,1.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,6412000030026,1.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,6410405048622,1.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,5700551128455,1.0,35-44,6712,Q_1-3,E_8-10,505
98984014,2017-01-13,18,8712000027971,2.0,35-44,6712,Q_1-3,E_8-10,505
104973522,2017-01-14,21,7394376615689,1.0,35-44,6712,Q_1-3,E_8-10,505
104973522,2017-01-14,21,6411736000020,1.0,35-44,6712,Q_1-3,E_8-10,505
111272682,2017-01-15,17,6409100024628,1.0,35-44,6712,Q_1-3,E_8-10,505
111272682,2017-01-15,17,6410405078896,1.0,35-44,6712,Q_1-3,E_8-10,505
111272682,2017-01-15,17,6405506171157,1.0,35-44,6712,Q_1-3,E_8-10,505
115944314,2017-01-16,15,2000973900008,1.0,35-44,6712,Q_1-3,E_8-10,505
115944314,2017-01-16,15,8717906000097,1.0,35-44,6712,Q_1-3,E_8-10,505
115944314,2017-01-16,15,24000100850,3.0,35-44,6712,Q_1-3,E_8-10,505
115944314,2017-01-16,15,5690527990004,2.0,35-44,6712,Q_1-3,E_8-10,505
115944314,2017-01-16,15,5060088500217,1.0,35-44,6712,Q_1-3,E_8-10,505
115944314,2017-01-16,15,6413466080204,1.0,35-44,6712,Q_1-3,E_8-10,505
115944314,2017-01-16,15,5900951134982,1.0,35-44,6712,Q_1-3,E_8-10,505
115944314,2017-01-16,15,6410405046420,1.0,35-44,6712,Q_1-3,E_8-10,505
115944314,2017-01-16,15,6430051516689,1.0,35-44,6712,Q_1-3,E_8-10,505
159484489,2017-01-22,10,490000310306,1.0,35-44,6712,Q_1-3,E_8-10,505
159484489,2017-01-22,10,6408641827200,1.0,35-44,6712,Q_1-3,E_8-10,505
159484489,2017-01-22,10,6413600015147,1.0,35-44,6712,Q_1-3,E_8-10,505
159484489,2017-01-22,10,2000347900009,1.0,35-44,6712,Q_1-3,E_8-10,505
159484489,2017-01-22,10,6408430021031,1.0,35-44,6712,Q_1-3,E_8-10,505
178324338,2017-01-25,10,6419800003946,3.0,35-44,6712,Q_1-3,E_8-10,505
178324338,2017-01-25,10,5000246726585,1.0,35-44,6712,Q_1-3,E_8-10,505
178324338,2017-01-25,10,6410405069450,1.0,35-44,6712,Q_1-3,E_8-10,505
178324338,2017-01-25,10,2000973900008,3.0,35-44,6712,Q_1-3,E_8-10,505
178324338,2017-01-25,10,6410405164421,1.0,35-44,6712,Q_1-3,E_8-10,505
191348363,2017-01-26,17,6410405132000,1.0,35-44,6712,Q_1-3,E_8-10,505
191348363,2017-01-26,17,6412000082155,1.0,35-44,6712,Q_1-3,E_8-10,505
191348363,2017-01-26,17,6408180733161,1.0,35-44,6712,Q_1-3,E_8-10,505
197091324,2017-01-27,8,6413466035402,1.0,35-44,6712,Q_1-3,E_8-10,505
197091324,2017-01-27,8,2000973900008,1.0,35-44,6712,Q_1-3,E_8-10,505
197091324,2017-01-27,8,9002490100773,1.0,35-44,6712,Q_1-3,E_8-10,505
197091324,2017-01-27,8,5900643036457,1.0,35-44,6712,Q_1-3,E_8-10,505
197091324,2017-01-27,8,7622300386719,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,2000388400001,0.155,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,6410405174925,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,6415600025300,2.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,6410405164629,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,3600530714315,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,2000973900008,2.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,6410405086532,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,6410405046420,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,6412000030521,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,6410405119667,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,5412514220006,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,6420256014134,4.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,3600523185818,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,6415135005013,1.0,35-44,6712,Q_1-3,E_8-10,505
211968025,2017-01-29,18,7311310031404,1.0,35-44,6712,Q_1-3,E_8-10,505
217606847,2017-01-30,15,6408430011360,1.0,35-44,6712,Q_1-3,E_8-10,505
217606847,2017-01-30,15,2000585100001,1.0,35-44,6712,Q_1-3,E_8-10,505
217606847,2017-01-30,15,6410405079251,1.0,35-44,6712,Q_1-3,E_8-10,505
217606847,2017-01-30,15,7310500109992,1.0,35-44,6712,Q_1-3,E_8-10,505
232219207,2017-02-01,14,6412000032587,1.0,35-44,6712,Q_1-3,E_8-10,505
232219207,2017-02-01,14,6408430000104,1.0,35-44,6712,Q_1-3,E_8-10,505
242359820,2017-02-02,20,6408641021905,1.0,35-44,6712,Q_1-3,E_8-10,505
242359820,2017-02-02,20,7322550038450,1.0,35-44,6712,Q_1-3,E_8-10,505
242359820,2017-02-02,20,2000530600006,0.084,35-44,6712,Q_1-3,E_8-10,505
242359820,2017-02-02,20,2000528900002,0.208,35-44,6712,Q_1-3,E_8-10,505
242359820,2017-02-02,20,6410405078919,1.0,35-44,6712,Q_1-3,E_8-10,505
242359820,2017-02-02,20,6410402023059,1.0,35-44,6712,Q_1-3,E_8-10,505
