Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
26882733,2017-01-03,21,8852018101031,2.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,6409052002002,2.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,6408430339556,3.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,8852018101055,1.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,3161712991080,2.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,8852018101055,1.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,6410402024957,1.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,6407850059136,2.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,2000511100006,1.04,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,6409052001005,1.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,8852018101079,1.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,2357786500001,0.238,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,6410405172433,3.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,6407850059198,1.0,25-34,6715,Q_4-7,E_8-10,430
26882733,2017-01-03,21,6923744351105,1.0,25-34,6715,Q_4-7,E_8-10,430
59332689,2017-01-08,20,6410402027446,1.0,25-34,6715,Q_4-7,E_8-10,430
59332689,2017-01-08,20,6412000032228,1.0,25-34,6715,Q_4-7,E_8-10,430
59332689,2017-01-08,20,6406300009608,1.0,25-34,6715,Q_4-7,E_8-10,430
84162949,2017-01-12,19,8852018101031,3.0,25-34,6715,Q_4-7,E_8-10,430
84162949,2017-01-12,19,6410405147899,1.0,25-34,6715,Q_4-7,E_8-10,430
84162949,2017-01-12,19,6416453071971,1.0,25-34,6715,Q_4-7,E_8-10,430
84162949,2017-01-12,19,6412500011938,1.0,25-34,6715,Q_4-7,E_8-10,430
84162949,2017-01-12,19,8852018101055,1.0,25-34,6715,Q_4-7,E_8-10,430
120598033,2017-01-17,15,6412000032068,1.0,25-34,6715,Q_4-7,E_8-10,430
120598033,2017-01-17,15,6410405134172,1.0,25-34,6715,Q_4-7,E_8-10,430
120598033,2017-01-17,15,6412000031399,1.0,25-34,6715,Q_4-7,E_8-10,430
120598033,2017-01-17,15,2000780000007,1.0,25-34,6715,Q_4-7,E_8-10,430
120598033,2017-01-17,15,6410402027385,1.0,25-34,6715,Q_4-7,E_8-10,430
120598033,2017-01-17,15,5010265000382,1.0,25-34,6715,Q_4-7,E_8-10,430
120598033,2017-01-17,15,4002971234602,1.0,25-34,6715,Q_4-7,E_8-10,430
126553731,2017-01-18,9,6410402024445,1.0,25-34,6715,Q_4-7,E_8-10,430
126553731,2017-01-18,9,2000209600009,0.124,25-34,6715,Q_4-7,E_8-10,430
126553731,2017-01-18,9,6410405091727,2.0,25-34,6715,Q_4-7,E_8-10,430
126553731,2017-01-18,9,6410405138392,1.0,25-34,6715,Q_4-7,E_8-10,430
126553731,2017-01-18,9,6410405181411,2.0,25-34,6715,Q_4-7,E_8-10,430
126553731,2017-01-18,9,6408430041015,2.0,25-34,6715,Q_4-7,E_8-10,430
126553731,2017-01-18,9,6410405181374,1.0,25-34,6715,Q_4-7,E_8-10,430
126553731,2017-01-18,9,6410405085627,1.0,25-34,6715,Q_4-7,E_8-10,430
126553731,2017-01-18,9,2000607600007,0.29,25-34,6715,Q_4-7,E_8-10,430
