Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
16296500,2017-01-01,20,7310532105566,1.0,25-34,6711,Q_1-3,E_1-3,225
16296500,2017-01-01,20,6410405071118,1.0,25-34,6711,Q_1-3,E_1-3,225
16296500,2017-01-01,20,7322550038344,1.0,25-34,6711,Q_1-3,E_1-3,225
16296500,2017-01-01,20,6410405092632,1.0,25-34,6711,Q_1-3,E_1-3,225
16296500,2017-01-01,20,6410405124494,2.0,25-34,6711,Q_1-3,E_1-3,225
16296500,2017-01-01,20,6410405046420,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6416021000389,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6413200953580,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,8436045732149,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6410405181411,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6416453014923,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6410405117915,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,2000614400003,0.2,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,8718114832753,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,2000604700007,0.32,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,7622100936343,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6410405139399,2.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,4005808299935,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6410405124494,2.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6416453014954,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6411401015847,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6410405171115,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,7310532131190,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6410402011742,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6411401014826,1.0,25-34,6711,Q_1-3,E_1-3,225
21378486,2017-01-02,15,6409620064760,2.0,25-34,6711,Q_1-3,E_1-3,225
27784249,2017-01-03,17,6411401017575,1.0,25-34,6711,Q_1-3,E_1-3,225
27784249,2017-01-03,17,7310511257507,1.0,25-34,6711,Q_1-3,E_1-3,225
27784249,2017-01-03,17,17854074408,1.0,25-34,6711,Q_1-3,E_1-3,225
36710929,2017-01-04,13,6411401015151,2.0,25-34,6711,Q_1-3,E_1-3,225
36710929,2017-01-04,13,6430028234271,1.0,25-34,6711,Q_1-3,E_1-3,225
36710929,2017-01-04,13,6410405082657,1.0,25-34,6711,Q_1-3,E_1-3,225
36710929,2017-01-04,13,6409538431197,1.0,25-34,6711,Q_1-3,E_1-3,225
41505544,2017-01-05,20,6410405144249,1.0,25-34,6711,Q_1-3,E_1-3,225
41505544,2017-01-05,20,2000973900008,6.0,25-34,6711,Q_1-3,E_1-3,225
41505544,2017-01-05,20,6416021003069,1.0,25-34,6711,Q_1-3,E_1-3,225
48574445,2017-01-06,18,6410405147820,1.0,25-34,6711,Q_1-3,E_1-3,225
48574445,2017-01-06,18,2000643200001,0.297,25-34,6711,Q_1-3,E_1-3,225
48574445,2017-01-06,18,6410405085627,1.0,25-34,6711,Q_1-3,E_1-3,225
48574445,2017-01-06,18,6410405171719,1.0,25-34,6711,Q_1-3,E_1-3,225
52511182,2017-01-07,15,6411402164001,1.0,25-34,6711,Q_1-3,E_1-3,225
58803601,2017-01-08,14,6416453034136,1.0,25-34,6711,Q_1-3,E_1-3,225
58803601,2017-01-08,14,6410405072863,2.0,25-34,6711,Q_1-3,E_1-3,225
58803601,2017-01-08,14,2000973900008,2.0,25-34,6711,Q_1-3,E_1-3,225
63776611,2017-01-09,11,6410405102997,1.0,25-34,6711,Q_1-3,E_1-3,225
63776611,2017-01-09,11,6408430043255,2.0,25-34,6711,Q_1-3,E_1-3,225
63776611,2017-01-09,11,4009900509923,1.0,25-34,6711,Q_1-3,E_1-3,225
63776611,2017-01-09,11,6430059780549,1.0,25-34,6711,Q_1-3,E_1-3,225
63776611,2017-01-09,11,5019503006377,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,6430041690382,2.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,7310100686350,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,6416453025325,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,4015400306191,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,6410405082626,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,6408430049240,3.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,6411800164757,2.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,7311310015022,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,3574660650105,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,5099831645639,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,9789522561183,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,5099831649781,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,6410405153609,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,6415600513081,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,7350062000146,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,4015400758358,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,6410405165077,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,5000204771749,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,5099831645677,1.0,25-34,6711,Q_1-3,E_1-3,225
72406134,2017-01-10,17,2000973900008,15.0,25-34,6711,Q_1-3,E_1-3,225
80390019,2017-01-11,18,3073780902366,1.0,25-34,6711,Q_1-3,E_1-3,225
80390019,2017-01-11,18,2000973900008,2.0,25-34,6711,Q_1-3,E_1-3,225
80390019,2017-01-11,18,9789523214255,1.0,25-34,6711,Q_1-3,E_1-3,225
80390019,2017-01-11,18,6410405155191,1.0,25-34,6711,Q_1-3,E_1-3,225
80390019,2017-01-11,18,6412000032426,1.0,25-34,6711,Q_1-3,E_1-3,225
80390019,2017-01-11,18,6410405164926,1.0,25-34,6711,Q_1-3,E_1-3,225
80390019,2017-01-11,18,6410405141699,1.0,25-34,6711,Q_1-3,E_1-3,225
91897746,2017-01-13,20,6410402021697,4.0,25-34,6711,Q_1-3,E_1-3,225
91897746,2017-01-13,20,6410405069177,1.0,25-34,6711,Q_1-3,E_1-3,225
