Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
15161149,2017-01-01,22,6410405051035,2.0,18-24,6712,Q_1-3,E_4-7,50
15161149,2017-01-01,22,6410405141149,1.0,18-24,6712,Q_1-3,E_4-7,50
15161149,2017-01-01,22,6410405179456,1.0,18-24,6712,Q_1-3,E_4-7,50
22805338,2017-01-02,14,2000973900008,1.0,18-24,6712,Q_1-3,E_4-7,50
22805338,2017-01-02,14,29490,1.0,18-24,6712,Q_1-3,E_4-7,50
22805338,2017-01-02,14,2000818700008,0.345,18-24,6712,Q_1-3,E_4-7,50
22805338,2017-01-02,14,7340131605013,1.0,18-24,6712,Q_1-3,E_4-7,50
24792799,2017-01-03,16,6410405053749,1.0,18-24,6712,Q_1-3,E_4-7,50
24792799,2017-01-03,16,7310861040620,1.0,18-24,6712,Q_1-3,E_4-7,50
61062704,2017-01-08,13,6410402004362,2.0,18-24,6712,Q_1-3,E_4-7,50
61062704,2017-01-08,13,6405287000011,2.0,18-24,6712,Q_1-3,E_4-7,50
67066842,2017-01-09,18,6418785100503,1.0,18-24,6712,Q_1-3,E_4-7,50
67066842,2017-01-09,18,6408430101184,1.0,18-24,6712,Q_1-3,E_4-7,50
67066842,2017-01-09,18,6430039782532,1.0,18-24,6712,Q_1-3,E_4-7,50
84394369,2017-01-12,18,6408641021905,1.0,18-24,6712,Q_1-3,E_4-7,50
84394369,2017-01-12,18,6410405134165,1.0,18-24,6712,Q_1-3,E_4-7,50
84394369,2017-01-12,18,2000960300002,0.301,18-24,6712,Q_1-3,E_4-7,50
84394369,2017-01-12,18,6422301231916,1.0,18-24,6712,Q_1-3,E_4-7,50
84394369,2017-01-12,18,6410405142337,1.0,18-24,6712,Q_1-3,E_4-7,50
103769060,2017-01-14,15,2000973900008,1.0,18-24,6712,Q_1-3,E_4-7,50
103769060,2017-01-14,15,6419800020837,1.0,18-24,6712,Q_1-3,E_4-7,50
103769060,2017-01-14,15,6405096008055,1.0,18-24,6712,Q_1-3,E_4-7,50
103769060,2017-01-14,15,2000818700008,0.862,18-24,6712,Q_1-3,E_4-7,50
103769060,2017-01-14,15,2000504200003,0.616,18-24,6712,Q_1-3,E_4-7,50
108854231,2017-01-15,11,6410405095893,1.0,18-24,6712,Q_1-3,E_4-7,50
108854231,2017-01-15,11,6410405058195,1.0,18-24,6712,Q_1-3,E_4-7,50
108854231,2017-01-15,11,6410105899401,1.0,18-24,6712,Q_1-3,E_4-7,50
119701494,2017-01-17,11,6408430048441,1.0,18-24,6712,Q_1-3,E_4-7,50
