Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
16122452,2017-01-01,19,7622100936466,1.0,55-64,6715,Q_4-7,E_8-10,1105
18548316,2017-01-02,12,8720400439249,1.0,55-64,6715,Q_4-7,E_8-10,1105
32500233,2017-01-04,18,6411401014826,2.0,55-64,6715,Q_4-7,E_8-10,1105
32500233,2017-01-04,18,6415131411917,1.0,55-64,6715,Q_4-7,E_8-10,1105
32500233,2017-01-04,18,6416021003069,1.0,55-64,6715,Q_4-7,E_8-10,1105
32500233,2017-01-04,18,7622100936107,2.0,55-64,6715,Q_4-7,E_8-10,1105
32500233,2017-01-04,18,6433500012619,1.0,55-64,6715,Q_4-7,E_8-10,1105
32500233,2017-01-04,18,6410601101916,3.0,55-64,6715,Q_4-7,E_8-10,1105
32500233,2017-01-04,18,6410405142672,1.0,55-64,6715,Q_4-7,E_8-10,1105
32500233,2017-01-04,18,6408430336388,1.0,55-64,6715,Q_4-7,E_8-10,1105
49832751,2017-01-06,15,889296132264,1.0,55-64,6715,Q_4-7,E_8-10,1105
61674476,2017-01-08,13,6415600520126,1.0,55-64,6715,Q_4-7,E_8-10,1105
61674476,2017-01-08,13,5741000146323,1.0,55-64,6715,Q_4-7,E_8-10,1105
61674476,2017-01-08,13,2000973900008,4.0,55-64,6715,Q_4-7,E_8-10,1105
61674476,2017-01-08,13,6408641832990,24.0,55-64,6715,Q_4-7,E_8-10,1105
61674476,2017-01-08,13,6408640995924,2.0,55-64,6715,Q_4-7,E_8-10,1105
61674476,2017-01-08,13,8594044360463,1.0,55-64,6715,Q_4-7,E_8-10,1105
61674476,2017-01-08,13,8594403110418,1.0,55-64,6715,Q_4-7,E_8-10,1105
61674476,2017-01-08,13,6413600007760,1.0,55-64,6715,Q_4-7,E_8-10,1105
61674476,2017-01-08,13,7393714161185,2.0,55-64,6715,Q_4-7,E_8-10,1105
62494540,2017-01-09,14,2000477600008,3.0,55-64,6715,Q_4-7,E_8-10,1105
82602929,2017-01-11,19,2000643200001,0.259,55-64,6715,Q_4-7,E_8-10,1105
82602929,2017-01-11,19,6410405082657,1.0,55-64,6715,Q_4-7,E_8-10,1105
82602929,2017-01-11,19,6410405082626,1.0,55-64,6715,Q_4-7,E_8-10,1105
82602929,2017-01-11,19,6409620007569,1.0,55-64,6715,Q_4-7,E_8-10,1105
82602929,2017-01-11,19,6430060940178,1.0,55-64,6715,Q_4-7,E_8-10,1105
82602929,2017-01-11,19,6416513013668,1.0,55-64,6715,Q_4-7,E_8-10,1105
82602929,2017-01-11,19,6437005003752,1.0,55-64,6715,Q_4-7,E_8-10,1105
82602929,2017-01-11,19,6411402756800,1.0,55-64,6715,Q_4-7,E_8-10,1105
82602929,2017-01-11,19,6409620010576,1.0,55-64,6715,Q_4-7,E_8-10,1105
89531613,2017-01-12,17,6413466121808,1.0,55-64,6715,Q_4-7,E_8-10,1105
89531613,2017-01-12,17,5000174463392,1.0,55-64,6715,Q_4-7,E_8-10,1105
89531613,2017-01-12,17,2000607600007,0.434,55-64,6715,Q_4-7,E_8-10,1105
89531613,2017-01-12,17,6408430043200,1.0,55-64,6715,Q_4-7,E_8-10,1105
89531613,2017-01-12,17,6410405132826,1.0,55-64,6715,Q_4-7,E_8-10,1105
89531613,2017-01-12,17,6413466019211,1.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,6410405134387,1.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,6415600515566,2.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,6416453018242,2.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,7310500095387,2.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,6411402197108,1.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,2000973900008,2.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,4002971234602,3.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,6409531659802,1.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,6410405156280,1.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,2000507600008,0.467,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,4006508123094,2.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,6416453018228,1.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,6430104920104,1.0,55-64,6715,Q_4-7,E_8-10,1105
94780689,2017-01-13,15,6430015420663,1.0,55-64,6715,Q_4-7,E_8-10,1105
98995928,2017-01-13,19,2000681000007,0.529,55-64,6715,Q_4-7,E_8-10,1105
