Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
16371890,2017-01-01,21,6410405082626,1.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,6408430043019,1.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,6437005003752,1.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,6416021000389,1.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,4005808368556,1.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,3600541253827,1.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,96033531,1.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,6414504294089,1.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,6411401092282,3.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,6411401017322,3.0,35-44,6711,Q_4-7,E_1-3,465
17081368,2017-01-02,19,7622300654825,1.0,35-44,6711,Q_4-7,E_1-3,465
32612590,2017-01-04,19,5700551160080,1.0,35-44,6711,Q_4-7,E_1-3,465
32612590,2017-01-04,19,2000524800009,0.492,35-44,6711,Q_4-7,E_1-3,465
32612590,2017-01-04,19,8710464116446,1.0,35-44,6711,Q_4-7,E_1-3,465
32612590,2017-01-04,19,7319470850200,1.0,35-44,6711,Q_4-7,E_1-3,465
32612590,2017-01-04,19,6410405095121,1.0,35-44,6711,Q_4-7,E_1-3,465
32612590,2017-01-04,19,7311570121396,1.0,35-44,6711,Q_4-7,E_1-3,465
32612590,2017-01-04,19,6408430002979,1.0,35-44,6711,Q_4-7,E_1-3,465
41547887,2017-01-05,15,6420610671188,2.0,35-44,6711,Q_4-7,E_1-3,465
41547887,2017-01-05,15,6413600017219,2.0,35-44,6711,Q_4-7,E_1-3,465
41547887,2017-01-05,15,6408641827200,2.0,35-44,6711,Q_4-7,E_1-3,465
54520938,2017-01-07,12,6410405119056,1.0,35-44,6711,Q_4-7,E_1-3,465
54520938,2017-01-07,12,2000511100006,0.089,35-44,6711,Q_4-7,E_1-3,465
54520938,2017-01-07,12,2000652800001,1.0,35-44,6711,Q_4-7,E_1-3,465
60669367,2017-01-08,14,6414300089520,3.0,35-44,6711,Q_4-7,E_1-3,465
60669367,2017-01-08,14,2000624800008,1.658,35-44,6711,Q_4-7,E_1-3,465
60669367,2017-01-08,14,6409100051907,3.0,35-44,6711,Q_4-7,E_1-3,465
