Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
23195798,2017-01-02,19,6430041690382,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6409058062000,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6410405085627,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,2000505700007,0.27,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6408430339556,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6438242745962,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6409620003400,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,2000604700007,0.312,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6437005041020,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6408430339563,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6408180733260,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,50671304,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6410405054623,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,3607349806521,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,42209522,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,50544691,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6410405184580,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,5012874026883,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6412611570447,10.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,6409058061003,2.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,5900643035030,1.0,65-,6711,Q_4-7,E_1-3,1140
23195798,2017-01-02,19,5012874026708,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,6413466116002,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,4008429043734,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,4008429006296,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,6408430339563,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,6420256013519,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,6417777043521,2.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,2000466300001,2.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,5000168001104,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,6411600081162,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,6420256001752,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,6430041690382,1.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,6410405178060,2.0,65-,6711,Q_4-7,E_1-3,1140
29278084,2017-01-03,11,6413467231100,2.0,65-,6711,Q_4-7,E_1-3,1140
39797257,2017-01-05,11,2000606200000,0.883,65-,6711,Q_4-7,E_1-3,1140
39797257,2017-01-05,11,6407720024127,2.0,65-,6711,Q_4-7,E_1-3,1140
39797257,2017-01-05,11,6411200104933,1.0,65-,6711,Q_4-7,E_1-3,1140
39797257,2017-01-05,11,6409620003400,1.0,65-,6711,Q_4-7,E_1-3,1140
39797257,2017-01-05,11,2391172100000,1.38,65-,6711,Q_4-7,E_1-3,1140
39797257,2017-01-05,11,6410405054623,1.0,65-,6711,Q_4-7,E_1-3,1140
56131085,2017-01-07,7,6414880251638,1.0,65-,6711,Q_4-7,E_1-3,1140
56131085,2017-01-07,7,6414880021620,1.0,65-,6711,Q_4-7,E_1-3,1140
64444845,2017-01-09,14,2000595300002,1.0,65-,6711,Q_4-7,E_1-3,1140
64444845,2017-01-09,14,2000168700000,1.0,65-,6711,Q_4-7,E_1-3,1140
70047918,2017-01-10,15,6437005003752,1.0,65-,6711,Q_4-7,E_1-3,1140
70047918,2017-01-10,15,6412880000607,1.0,65-,6711,Q_4-7,E_1-3,1140
70047918,2017-01-10,15,87158755,1.0,65-,6711,Q_4-7,E_1-3,1140
70047918,2017-01-10,15,6410405055668,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6410405093820,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6410405048646,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,8410076472588,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,2000235400000,0.195,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,2000198100009,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6408430000449,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6411402106407,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6410402003501,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6410405093080,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6416021000389,2.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6430010172871,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,7311310032012,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,8410076472403,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,7311310038397,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6410405155733,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,5412514931070,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6410405102744,1.0,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,2000503600002,1.106,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,2000604700007,0.365,65-,6711,Q_4-7,E_1-3,1140
98443992,2017-01-13,16,6413300019070,2.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,6412000081202,1.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,6410405156075,1.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,2000652800001,2.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,6413600013082,1.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,6416021003069,1.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,2000973900008,2.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,6430053730304,1.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,6412000074341,1.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,6413600054658,2.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,6408430011469,1.0,65-,6711,Q_4-7,E_1-3,1140
100416452,2017-01-14,10,6408641799569,1.0,65-,6711,Q_4-7,E_1-3,1140
118127810,2017-01-16,11,2000612800003,0.242,65-,6711,Q_4-7,E_1-3,1140
118127810,2017-01-16,11,6409531700139,1.0,65-,6711,Q_4-7,E_1-3,1140
118127810,2017-01-16,11,2000607000005,0.119,65-,6711,Q_4-7,E_1-3,1140
118127810,2017-01-16,11,2000589100007,1.0,65-,6711,Q_4-7,E_1-3,1140
118127810,2017-01-16,11,6430041690719,1.0,65-,6711,Q_4-7,E_1-3,1140
118127810,2017-01-16,11,2353050800006,1.6,65-,6711,Q_4-7,E_1-3,1140
127906712,2017-01-18,10,6408641799569,1.0,65-,6711,Q_4-7,E_1-3,1140
127906712,2017-01-18,10,8714789730233,1.0,65-,6711,Q_4-7,E_1-3,1140
127906712,2017-01-18,10,6410405046420,1.0,65-,6711,Q_4-7,E_1-3,1140
127906712,2017-01-18,10,6405422739950,1.0,65-,6711,Q_4-7,E_1-3,1140
127906712,2017-01-18,10,6419800043874,1.0,65-,6711,Q_4-7,E_1-3,1140
134660410,2017-01-19,14,8715477802393,1.0,65-,6711,Q_4-7,E_1-3,1140
