Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
14237233,2017-01-01,12,6416021003069,1.0,55-64,6712,Q_4-7,E_1-3,960
14237233,2017-01-01,12,6410405168399,1.0,55-64,6712,Q_4-7,E_1-3,960
14237233,2017-01-01,12,6410405108319,1.0,55-64,6712,Q_4-7,E_1-3,960
14237233,2017-01-01,12,6410344039002,1.0,55-64,6712,Q_4-7,E_1-3,960
14237233,2017-01-01,12,6408430043019,1.0,55-64,6712,Q_4-7,E_1-3,960
14237233,2017-01-01,12,6414504305921,1.0,55-64,6712,Q_4-7,E_1-3,960
14237233,2017-01-01,12,6410402027040,1.0,55-64,6712,Q_4-7,E_1-3,960
14237233,2017-01-01,12,6409620000324,1.0,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,6415600513524,1.0,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,6411402131508,1.0,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,6410405095893,1.0,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,6419800021261,6.0,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,2000818700008,0.448,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,6410405165381,2.0,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,7310394000764,2.0,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,2000973900008,7.0,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,6410405103543,2.0,55-64,6712,Q_4-7,E_1-3,960
25625589,2017-01-03,14,6410405165404,2.0,55-64,6712,Q_4-7,E_1-3,960
37224967,2017-01-04,21,6408641827200,1.0,55-64,6712,Q_4-7,E_1-3,960
37224967,2017-01-04,21,6413467282904,1.0,55-64,6712,Q_4-7,E_1-3,960
37224967,2017-01-04,21,6415600501811,1.0,55-64,6712,Q_4-7,E_1-3,960
37224967,2017-01-04,21,6410405044884,1.0,55-64,6712,Q_4-7,E_1-3,960
37224967,2017-01-04,21,6437002001454,1.0,55-64,6712,Q_4-7,E_1-3,960
37224967,2017-01-04,21,6410405142597,2.0,55-64,6712,Q_4-7,E_1-3,960
46983723,2017-01-06,19,6430050451141,1.0,55-64,6712,Q_4-7,E_1-3,960
46983723,2017-01-06,19,6410405184580,2.0,55-64,6712,Q_4-7,E_1-3,960
46983723,2017-01-06,19,2000601400009,0.91,55-64,6712,Q_4-7,E_1-3,960
46983723,2017-01-06,19,6417777046508,4.0,55-64,6712,Q_4-7,E_1-3,960
46983723,2017-01-06,19,5900643034934,2.0,55-64,6712,Q_4-7,E_1-3,960
46983723,2017-01-06,19,38900013400,4.0,55-64,6712,Q_4-7,E_1-3,960
46983723,2017-01-06,19,6410405044532,1.0,55-64,6712,Q_4-7,E_1-3,960
46983723,2017-01-06,19,2000505800004,0.82,55-64,6712,Q_4-7,E_1-3,960
46983723,2017-01-06,19,6407810014311,1.0,55-64,6712,Q_4-7,E_1-3,960
53587852,2017-01-07,9,2000973900008,26.0,55-64,6712,Q_4-7,E_1-3,960
53587852,2017-01-07,9,6410405118653,2.0,55-64,6712,Q_4-7,E_1-3,960
53587852,2017-01-07,9,6415600512961,1.0,55-64,6712,Q_4-7,E_1-3,960
53587852,2017-01-07,9,6410405046420,1.0,55-64,6712,Q_4-7,E_1-3,960
53587852,2017-01-07,9,4740098080275,1.0,55-64,6712,Q_4-7,E_1-3,960
66376229,2017-01-09,20,6410405148094,2.0,55-64,6712,Q_4-7,E_1-3,960
66376229,2017-01-09,20,6416021003069,1.0,55-64,6712,Q_4-7,E_1-3,960
66376229,2017-01-09,20,6410405153685,1.0,55-64,6712,Q_4-7,E_1-3,960
66376229,2017-01-09,20,6409100025465,1.0,55-64,6712,Q_4-7,E_1-3,960
73577276,2017-01-10,17,6410402022489,1.0,55-64,6712,Q_4-7,E_1-3,960
73577276,2017-01-10,17,7622100936015,1.0,55-64,6712,Q_4-7,E_1-3,960
73577276,2017-01-10,17,6410405155382,2.0,55-64,6712,Q_4-7,E_1-3,960
73577276,2017-01-10,17,6430039220768,1.0,55-64,6712,Q_4-7,E_1-3,960
73577276,2017-01-10,17,6410405102829,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6409100061463,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6415130043430,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6410405109750,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6409100050306,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6408430000241,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,2000265000003,0.302,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6416021000389,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6410405071118,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6410405178053,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6408430338184,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6430030780650,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6430030774161,1.0,55-64,6712,Q_4-7,E_1-3,960
106400437,2017-01-14,11,6430047632058,1.0,55-64,6712,Q_4-7,E_1-3,960
125552717,2017-01-17,8,6410402011742,1.0,55-64,6712,Q_4-7,E_1-3,960
125552717,2017-01-17,8,6410405058195,1.0,55-64,6712,Q_4-7,E_1-3,960
125552717,2017-01-17,8,6438207011224,3.0,55-64,6712,Q_4-7,E_1-3,960
