Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
18842029,2017-01-02,17,2000528900002,0.17,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,7311312000545,1.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,6410405049964,1.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,2000798000006,0.94,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,2000600200006,0.02,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,2000614400003,0.346,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,6410405038579,1.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,6410405054623,1.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,6416211000359,1.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,2359182900003,0.836,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,7311310035822,1.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,6410402008490,1.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,2000818700008,0.469,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,6430104967055,2.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,6416211000304,1.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,2000505600000,1.02,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,6430041690382,1.0,25-34,6713,Q_8-10,E_1-3,345
18842029,2017-01-02,17,6405287000011,1.0,25-34,6713,Q_8-10,E_1-3,345
32170141,2017-01-04,13,6407970008748,3.0,25-34,6713,Q_8-10,E_1-3,345
32170141,2017-01-04,13,2000510500005,0.95,25-34,6713,Q_8-10,E_1-3,345
32170141,2017-01-04,13,6410405139375,1.0,25-34,6713,Q_8-10,E_1-3,345
32170141,2017-01-04,13,2000326600005,0.569,25-34,6713,Q_8-10,E_1-3,345
32170141,2017-01-04,13,6407970009257,1.0,25-34,6713,Q_8-10,E_1-3,345
32170141,2017-01-04,13,6408430000241,1.0,25-34,6713,Q_8-10,E_1-3,345
59038640,2017-01-08,19,6410405069054,1.0,25-34,6713,Q_8-10,E_1-3,345
59038640,2017-01-08,19,6410405086716,1.0,25-34,6713,Q_8-10,E_1-3,345
59038640,2017-01-08,19,6408641827200,1.0,25-34,6713,Q_8-10,E_1-3,345
59038640,2017-01-08,19,7394376615696,1.0,25-34,6713,Q_8-10,E_1-3,345
59038640,2017-01-08,19,2000818500004,0.264,25-34,6713,Q_8-10,E_1-3,345
59038640,2017-01-08,19,6430505002836,1.0,25-34,6713,Q_8-10,E_1-3,345
59038640,2017-01-08,19,2000168900004,0.128,25-34,6713,Q_8-10,E_1-3,345
81028181,2017-01-11,10,7613034864093,1.0,25-34,6713,Q_8-10,E_1-3,345
81028181,2017-01-11,10,6438091402108,1.0,25-34,6713,Q_8-10,E_1-3,345
89697968,2017-01-12,17,6414300059882,1.0,25-34,6713,Q_8-10,E_1-3,345
89697968,2017-01-12,17,6414301003075,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000388400001,0.511,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6417900848603,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6430104920302,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6408430061570,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2391282000009,0.995,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000528900002,0.243,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,4062300371538,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000681400005,0.058,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,4062300212169,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,7613035117617,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405048943,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,8429726000149,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6418401667410,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000592600006,0.491,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,7310865058348,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,4062300365537,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000530600006,0.046,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,8410179100036,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,4062300330528,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6430041690603,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,7613031792542,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,8717644112168,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6416211000359,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6418401667274,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000607100002,0.253,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,4062300023734,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000233200008,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6430050451110,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405143280,4.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,4002671124425,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6414100587356,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6413466080204,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6416046362004,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405080387,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6430016972208,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405148964,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,7613034993922,3.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405143341,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000456500008,0.608,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,8076804215058,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000190700009,0.404,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6417900847309,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405082626,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6408641827200,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,7613034994851,3.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405143303,4.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,8410076400017,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6413467269011,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000604700007,0.349,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000503600002,0.454,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000423600007,0.444,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405148988,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405048929,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405082725,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405154781,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,7613035117693,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410402024469,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6438091402535,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6417900847606,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6415350000022,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405060457,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405154750,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6417900178304,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,2000722700002,0.126,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6408430025138,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405049605,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6408430011643,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410405118004,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6408430000258,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6427900004923,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6410402020195,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6413200340205,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6417900844803,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6408430011469,2.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,4062300219939,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6430040250877,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6417900824003,1.0,25-34,6713,Q_8-10,E_1-3,345
93029093,2017-01-13,10,6417900845701,1.0,25-34,6713,Q_8-10,E_1-3,345
98051201,2017-01-13,19,6410405169693,1.0,25-34,6713,Q_8-10,E_1-3,345
98051201,2017-01-13,19,29490,1.0,25-34,6713,Q_8-10,E_1-3,345
98051201,2017-01-13,19,6410405137654,1.0,25-34,6713,Q_8-10,E_1-3,345
98051201,2017-01-13,19,6410405183743,1.0,25-34,6713,Q_8-10,E_1-3,345
104259032,2017-01-14,12,7622210337740,1.0,25-34,6713,Q_8-10,E_1-3,345
104259032,2017-01-14,12,6405304003575,1.0,25-34,6713,Q_8-10,E_1-3,345
104259032,2017-01-14,12,6430055271072,1.0,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,6410405134387,1.0,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,8003520028815,1.0,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,2000818500004,1.126,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,6408640995924,2.0,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,6418654003898,2.0,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,5412533400779,1.0,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,6430041690382,1.0,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,6430051517204,2.0,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,6410400029336,1.0,25-34,6713,Q_8-10,E_1-3,345
109436169,2017-01-15,17,6414300079880,1.0,25-34,6713,Q_8-10,E_1-3,345
118804171,2017-01-16,20,5012874125456,1.0,25-34,6713,Q_8-10,E_1-3,345
126651962,2017-01-18,15,7311071336206,1.0,25-34,6713,Q_8-10,E_1-3,345
134220831,2017-01-19,16,2000221400007,0.596,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,6411401019067,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,5017764112233,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,6410405175687,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,7310090363187,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,6414200210017,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,2000797100004,0.178,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,6410405097248,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,2000196500009,0.586,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,6430041690719,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,7322540360547,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,6410405043047,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,7394376044342,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,5701073062180,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,6410405178800,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,7310360100115,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,6410405106148,1.0,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,2000818700008,1.4,25-34,6713,Q_8-10,E_1-3,345
153858498,2017-01-21,15,6410405113498,1.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,6410405082626,2.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,6408430002023,1.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,6408641827200,2.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,6410405145277,2.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,6408641081565,1.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,6408430002030,2.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,6415600502108,1.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,6410405086686,2.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,5412533400779,1.0,25-34,6713,Q_8-10,E_1-3,345
157946491,2017-01-22,15,6408180733260,1.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,7311440601171,3.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,2000807800009,0.73,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,7310865074539,1.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,2000168900004,0.286,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6410220003066,1.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6437005074899,1.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6410405178763,2.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6411402117700,1.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6408430004539,3.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6430060940000,1.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,2000643200001,0.365,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,2000753600005,0.27,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,7311440601041,2.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6407810011563,1.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6410270050232,1.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6416046131006,1.0,25-34,6713,Q_8-10,E_1-3,345
166687272,2017-01-23,15,6410405076472,1.0,25-34,6713,Q_8-10,E_1-3,345
169793018,2017-01-24,15,6410405113153,6.0,25-34,6713,Q_8-10,E_1-3,345
169793018,2017-01-24,15,7310470571607,1.0,25-34,6713,Q_8-10,E_1-3,345
169793018,2017-01-24,15,6411401019098,1.0,25-34,6713,Q_8-10,E_1-3,345
169793018,2017-01-24,15,5900951027307,1.0,25-34,6713,Q_8-10,E_1-3,345
169793018,2017-01-24,15,5900951134937,1.0,25-34,6713,Q_8-10,E_1-3,345
169793018,2017-01-24,15,6430059780549,1.0,25-34,6713,Q_8-10,E_1-3,345
169793018,2017-01-24,15,6410405082510,1.0,25-34,6713,Q_8-10,E_1-3,345
169793018,2017-01-24,15,6408430006021,1.0,25-34,6713,Q_8-10,E_1-3,345
179168594,2017-01-25,19,6413467309106,1.0,25-34,6713,Q_8-10,E_1-3,345
179168594,2017-01-25,19,6438207011484,1.0,25-34,6713,Q_8-10,E_1-3,345
179168594,2017-01-25,19,6430041690382,1.0,25-34,6713,Q_8-10,E_1-3,345
179168594,2017-01-25,19,6405304003575,1.0,25-34,6713,Q_8-10,E_1-3,345
179168594,2017-01-25,19,6416036100869,1.0,25-34,6713,Q_8-10,E_1-3,345
179168594,2017-01-25,19,6408430024209,1.0,25-34,6713,Q_8-10,E_1-3,345
179168594,2017-01-25,19,3046920047128,1.0,25-34,6713,Q_8-10,E_1-3,345
192935039,2017-01-27,12,2000600100009,0.525,25-34,6713,Q_8-10,E_1-3,345
192935039,2017-01-27,12,6412500075503,1.0,25-34,6713,Q_8-10,E_1-3,345
192935039,2017-01-27,12,8722700234524,1.0,25-34,6713,Q_8-10,E_1-3,345
192935039,2017-01-27,12,24000001683,1.0,25-34,6713,Q_8-10,E_1-3,345
207734957,2017-01-28,17,6410405122506,1.0,25-34,6713,Q_8-10,E_1-3,345
207734957,2017-01-28,17,6414000043051,1.0,25-34,6713,Q_8-10,E_1-3,345
207734957,2017-01-28,17,6408430032686,1.0,25-34,6713,Q_8-10,E_1-3,345
207734957,2017-01-28,17,6410405083197,1.0,25-34,6713,Q_8-10,E_1-3,345
207734957,2017-01-28,17,6410405142597,2.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,5711953035692,1.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,5400279009653,1.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,6410520010481,1.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,2000797000007,0.61,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,6411402117700,1.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,6412000030026,2.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,7393481006221,1.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,6408430000548,1.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,7310865487490,1.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,2000684300005,0.929,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,6410405046420,1.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,6408430023950,1.0,25-34,6713,Q_8-10,E_1-3,345
215139564,2017-01-30,12,2000349600006,1.0,25-34,6713,Q_8-10,E_1-3,345
237567585,2017-02-02,13,2391203100009,0.525,25-34,6713,Q_8-10,E_1-3,345
237567585,2017-02-02,13,6410405044532,1.0,25-34,6713,Q_8-10,E_1-3,345
237567585,2017-02-02,13,2000652800001,2.0,25-34,6713,Q_8-10,E_1-3,345
257753387,2017-02-04,17,6410405174567,1.0,25-34,6713,Q_8-10,E_1-3,345
257753387,2017-02-04,17,6416453034112,1.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6410405148803,2.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,2000600100009,0.717,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6427900000079,1.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6408641081565,1.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6417901000567,1.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,7316150974836,1.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6438242907940,1.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6410405098696,2.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,4062300229679,1.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6410405132789,2.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6411402202406,1.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6408430039432,1.0,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,2000686300003,0.513,25-34,6713,Q_8-10,E_1-3,345
265013738,2017-02-05,16,6408430000548,1.0,25-34,6713,Q_8-10,E_1-3,345
271728005,2017-02-06,16,6410405184610,1.0,25-34,6713,Q_8-10,E_1-3,345
271728005,2017-02-06,16,6415131411122,1.0,25-34,6713,Q_8-10,E_1-3,345
271728005,2017-02-06,16,6411402164803,1.0,25-34,6713,Q_8-10,E_1-3,345
271728005,2017-02-06,16,6415131411146,1.0,25-34,6713,Q_8-10,E_1-3,345
271728005,2017-02-06,16,6410405138385,2.0,25-34,6713,Q_8-10,E_1-3,345
271728005,2017-02-06,16,6410405044808,2.0,25-34,6713,Q_8-10,E_1-3,345
271728005,2017-02-06,16,2000613700005,0.533,25-34,6713,Q_8-10,E_1-3,345
284357510,2017-02-08,20,6418158020605,1.0,25-34,6713,Q_8-10,E_1-3,345
284357510,2017-02-08,20,7310100703187,1.0,25-34,6713,Q_8-10,E_1-3,345
284357510,2017-02-08,20,7312170056200,1.0,25-34,6713,Q_8-10,E_1-3,345
284357510,2017-02-08,20,7322540441093,2.0,25-34,6713,Q_8-10,E_1-3,345
284357510,2017-02-08,20,4062300029842,1.0,25-34,6713,Q_8-10,E_1-3,345
284357510,2017-02-08,20,7613035452282,2.0,25-34,6713,Q_8-10,E_1-3,345
