Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
16386870,2017-01-01,21,7622100936190,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,6410903122435,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,4053201019704,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,6410405090959,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,6430015534032,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,8712100855504,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,2000798000006,1.12,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,6408642389264,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,6423800034794,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,2000265000003,0.37,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,6412600829860,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,6420101146447,1.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,2000511100006,0.8,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,6411600811004,2.0,45-54,6711,Q_4-7,E_8-10,700
23494866,2017-01-02,12,8718114868943,1.0,45-54,6711,Q_4-7,E_8-10,700
26929619,2017-01-03,13,6411402202208,1.0,45-54,6711,Q_4-7,E_8-10,700
26929619,2017-01-03,13,6410405071118,2.0,45-54,6711,Q_4-7,E_8-10,700
26929619,2017-01-03,13,7622100936619,3.0,45-54,6711,Q_4-7,E_8-10,700
26929619,2017-01-03,13,6411402159403,1.0,45-54,6711,Q_4-7,E_8-10,700
26929619,2017-01-03,13,7394376616037,1.0,45-54,6711,Q_4-7,E_8-10,700
26929619,2017-01-03,13,2000588700000,1.0,45-54,6711,Q_4-7,E_8-10,700
26929619,2017-01-03,13,6409421418427,1.0,45-54,6711,Q_4-7,E_8-10,700
26929619,2017-01-03,13,6408430000241,1.0,45-54,6711,Q_4-7,E_8-10,700
34597650,2017-01-04,18,6410405147851,1.0,45-54,6711,Q_4-7,E_8-10,700
34597650,2017-01-04,18,17,3.0,45-54,6711,Q_4-7,E_8-10,700
34597650,2017-01-04,18,6412000031771,1.0,45-54,6711,Q_4-7,E_8-10,700
