Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
41385564,2017-01-05,14,7702018980918,1.0,18-24,6711,Q_4-7,E_4-7,20
41385564,2017-01-05,14,7311310025359,1.0,18-24,6711,Q_4-7,E_4-7,20
41385564,2017-01-05,14,7311310025076,1.0,18-24,6711,Q_4-7,E_4-7,20
41385564,2017-01-05,14,6408641193077,1.0,18-24,6711,Q_4-7,E_4-7,20
41385564,2017-01-05,14,50370344,1.0,18-24,6711,Q_4-7,E_4-7,20
41385564,2017-01-05,14,7311310025366,1.0,18-24,6711,Q_4-7,E_4-7,20
48954930,2017-01-06,19,4005808185580,1.0,18-24,6711,Q_4-7,E_4-7,20
48954930,2017-01-06,19,6414885180018,1.0,18-24,6711,Q_4-7,E_4-7,20
53165528,2017-01-07,20,6416453036376,1.0,18-24,6711,Q_4-7,E_4-7,20
53165528,2017-01-07,20,5449000085757,2.0,18-24,6711,Q_4-7,E_4-7,20
53165528,2017-01-07,20,76840620036,1.0,18-24,6711,Q_4-7,E_4-7,20
53165528,2017-01-07,20,2000973900008,2.0,18-24,6711,Q_4-7,E_4-7,20
59962829,2017-01-08,14,6410405051295,1.0,18-24,6711,Q_4-7,E_4-7,20
59962829,2017-01-08,14,6410405093424,2.0,18-24,6711,Q_4-7,E_4-7,20
59962829,2017-01-08,14,6410405112873,1.0,18-24,6711,Q_4-7,E_4-7,20
72283109,2017-01-10,20,5900643036457,2.0,18-24,6711,Q_4-7,E_4-7,20
72283109,2017-01-10,20,8717163020258,1.0,18-24,6711,Q_4-7,E_4-7,20
72283109,2017-01-10,20,6437005070815,1.0,18-24,6711,Q_4-7,E_4-7,20
72283109,2017-01-10,20,6407810017947,2.0,18-24,6711,Q_4-7,E_4-7,20
72283109,2017-01-10,20,24000001669,4.0,18-24,6711,Q_4-7,E_4-7,20
72283109,2017-01-10,20,6412000030040,1.0,18-24,6711,Q_4-7,E_4-7,20
72283109,2017-01-10,20,6405304003575,1.0,18-24,6711,Q_4-7,E_4-7,20
72283109,2017-01-10,20,6430041690382,1.0,18-24,6711,Q_4-7,E_4-7,20
72283109,2017-01-10,20,6405304002103,1.0,18-24,6711,Q_4-7,E_4-7,20
90591770,2017-01-12,9,6413600014805,1.0,18-24,6711,Q_4-7,E_4-7,20
90591770,2017-01-12,9,6408641799569,1.0,18-24,6711,Q_4-7,E_4-7,20
98900112,2017-01-13,17,6410405181343,1.0,18-24,6711,Q_4-7,E_4-7,20
98900112,2017-01-13,17,6417700067761,1.0,18-24,6711,Q_4-7,E_4-7,20
98900112,2017-01-13,17,6406970004163,1.0,18-24,6711,Q_4-7,E_4-7,20
98900112,2017-01-13,17,2000607600007,0.198,18-24,6711,Q_4-7,E_4-7,20
98900112,2017-01-13,17,6416961002894,1.0,18-24,6711,Q_4-7,E_4-7,20
98900112,2017-01-13,17,6409620000294,1.0,18-24,6711,Q_4-7,E_4-7,20
105370947,2017-01-14,14,6415600513524,2.0,18-24,6711,Q_4-7,E_4-7,20
105370947,2017-01-14,14,2000973900008,3.0,18-24,6711,Q_4-7,E_4-7,20
105370947,2017-01-14,14,7393714161284,1.0,18-24,6711,Q_4-7,E_4-7,20
105370947,2017-01-14,14,6420256013793,1.0,18-24,6711,Q_4-7,E_4-7,20
108527632,2017-01-15,14,76840620036,1.0,18-24,6711,Q_4-7,E_4-7,20
108527632,2017-01-15,14,6412000071029,1.0,18-24,6711,Q_4-7,E_4-7,20
108527632,2017-01-15,14,2000838200007,4.0,18-24,6711,Q_4-7,E_4-7,20
108527632,2017-01-15,14,6408430000388,1.0,18-24,6711,Q_4-7,E_4-7,20
108527632,2017-01-15,14,8850987142604,1.0,18-24,6711,Q_4-7,E_4-7,20
123092077,2017-01-17,17,4001724020073,1.0,18-24,6711,Q_4-7,E_4-7,20
123092077,2017-01-17,17,7310500094861,1.0,18-24,6711,Q_4-7,E_4-7,20
132695356,2017-01-18,12,6419800130093,1.0,18-24,6711,Q_4-7,E_4-7,20
132695356,2017-01-18,12,6408641799569,1.0,18-24,6711,Q_4-7,E_4-7,20
136729925,2017-01-19,16,6410405120526,1.0,18-24,6711,Q_4-7,E_4-7,20
136729925,2017-01-19,16,6410402020263,1.0,18-24,6711,Q_4-7,E_4-7,20
136729925,2017-01-19,16,6430041690382,1.0,18-24,6711,Q_4-7,E_4-7,20
136729925,2017-01-19,16,6411200109600,1.0,18-24,6711,Q_4-7,E_4-7,20
136729925,2017-01-19,16,6411401036255,1.0,18-24,6711,Q_4-7,E_4-7,20
136729925,2017-01-19,16,5701090013790,1.0,18-24,6711,Q_4-7,E_4-7,20
136729925,2017-01-19,16,6411200109617,1.0,18-24,6711,Q_4-7,E_4-7,20
136729925,2017-01-19,16,6407870078421,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,8712561332088,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,6416283930349,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,7393481306802,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,6410405134561,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,6413200330404,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,3161910110801,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,5411188120544,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,6410405138347,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,2000858700006,0.222,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,8712100716867,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,8710908375866,1.0,18-24,6711,Q_4-7,E_4-7,20
142521795,2017-01-20,16,5038483968314,1.0,18-24,6711,Q_4-7,E_4-7,20
168887540,2017-01-23,20,6411200109549,1.0,18-24,6711,Q_4-7,E_4-7,20
168887540,2017-01-23,20,2000528900002,0.185,18-24,6711,Q_4-7,E_4-7,20
168887540,2017-01-23,20,6410405055248,1.0,18-24,6711,Q_4-7,E_4-7,20
168887540,2017-01-23,20,6411810006009,1.0,18-24,6711,Q_4-7,E_4-7,20
168887540,2017-01-23,20,6410405054098,2.0,18-24,6711,Q_4-7,E_4-7,20
168887540,2017-01-23,20,6410405046420,1.0,18-24,6711,Q_4-7,E_4-7,20
168887540,2017-01-23,20,6410405179418,1.0,18-24,6711,Q_4-7,E_4-7,20
173790424,2017-01-24,18,2000960000001,0.194,18-24,6711,Q_4-7,E_4-7,20
173790424,2017-01-24,18,6413467231100,1.0,18-24,6711,Q_4-7,E_4-7,20
173790424,2017-01-24,18,6408641799569,1.0,18-24,6711,Q_4-7,E_4-7,20
173790424,2017-01-24,18,6408430018727,1.0,18-24,6711,Q_4-7,E_4-7,20
173790424,2017-01-24,18,6415600517300,1.0,18-24,6711,Q_4-7,E_4-7,20
177402725,2017-01-25,17,6408430339532,1.0,18-24,6711,Q_4-7,E_4-7,20
177402725,2017-01-25,17,6437005079702,1.0,18-24,6711,Q_4-7,E_4-7,20
177402725,2017-01-25,17,6430041690382,1.0,18-24,6711,Q_4-7,E_4-7,20
177402725,2017-01-25,17,6400651091695,1.0,18-24,6711,Q_4-7,E_4-7,20
177402725,2017-01-25,17,5053990101436,1.0,18-24,6711,Q_4-7,E_4-7,20
177402725,2017-01-25,17,8005121218107,1.0,18-24,6711,Q_4-7,E_4-7,20
177402725,2017-01-25,17,6413600014812,1.0,18-24,6711,Q_4-7,E_4-7,20
177402725,2017-01-25,17,2386440800003,0.73,18-24,6711,Q_4-7,E_4-7,20
