Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
55181213,2017-01-07,20,6410405091260,4.0,18-24,6713,Q_4-7,E_1-3,105
55181213,2017-01-07,20,2000973900008,4.0,18-24,6713,Q_4-7,E_1-3,105
55181213,2017-01-07,20,6410105900602,1.0,18-24,6713,Q_4-7,E_1-3,105
93362629,2017-01-13,16,6410105900565,1.0,18-24,6713,Q_4-7,E_1-3,105
137298101,2017-01-19,20,6410405091260,3.0,18-24,6713,Q_4-7,E_1-3,105
137298101,2017-01-19,20,2000973900008,3.0,18-24,6713,Q_4-7,E_1-3,105
27567907,2017-01-03,18,6410105900565,1.0,18-24,6713,Q_4-7,E_1-3,108
102876042,2017-01-14,16,6410405181374,1.0,18-24,6713,Q_4-7,E_1-3,108
102876042,2017-01-14,16,6410405148674,2.0,18-24,6713,Q_4-7,E_1-3,108
102876042,2017-01-14,16,6407870070333,1.0,18-24,6713,Q_4-7,E_1-3,108
