Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
17931945,2017-01-02,11,6410405087065,1.0,25-34,6713,Q_4-7,E_1-3,330
17931945,2017-01-02,11,6410405095893,1.0,25-34,6713,Q_4-7,E_1-3,330
17931945,2017-01-02,11,2000503600002,0.889,25-34,6713,Q_4-7,E_1-3,330
17931945,2017-01-02,11,6410405086716,1.0,25-34,6713,Q_4-7,E_1-3,330
17931945,2017-01-02,11,6410402010318,1.0,25-34,6713,Q_4-7,E_1-3,330
17931945,2017-01-02,11,6408430022151,2.0,25-34,6713,Q_4-7,E_1-3,330
17931945,2017-01-02,11,8718114362168,1.0,25-34,6713,Q_4-7,E_1-3,330
17931945,2017-01-02,11,6438091403198,1.0,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,6410405095893,1.0,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,6417700051944,1.0,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,2000503600002,0.649,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,7613031576180,1.0,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,6408430030309,1.0,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,6417348173169,2.0,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,6408430024964,1.0,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,6411200103172,1.0,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,2000973900008,2.0,25-34,6713,Q_4-7,E_1-3,330
48954111,2017-01-06,17,4015400841043,1.0,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,6410402010318,1.0,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,5701092111876,1.0,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,2000129900005,0.644,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,2000600100009,0.451,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,6430041690719,1.0,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,2000100700006,0.662,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,6410402008896,1.0,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,2000650900000,0.31,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,6410405090454,1.0,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,2000796900001,0.6,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,2000613700005,0.547,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,2000619000000,1.081,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,2000818700008,0.577,25-34,6713,Q_4-7,E_1-3,330
66445634,2017-01-09,11,5900852929236,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,7613033385490,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6417900844506,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6413600015147,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,9001616672682,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6410400036235,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,8591119002488,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6410405085771,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6408430049332,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6410402008773,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,7040110663200,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6405304003803,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6408641827200,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6416021000389,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6408430049325,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,2000685300004,0.51,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6413300018097,1.0,25-34,6713,Q_4-7,E_1-3,330
78614014,2017-01-11,14,6407840042544,1.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,2000512200002,0.482,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,8717163094334,1.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,6413446003889,1.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,6410405129765,1.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,6410402026234,2.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,8717163096321,1.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,6408430043200,2.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,2000614400003,0.711,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,6410405074348,1.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,2000798000006,1.183,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,4084500250093,1.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,2000604700007,0.318,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,2000799100002,1.056,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,6410402010332,2.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,7310130002779,2.0,25-34,6713,Q_4-7,E_1-3,330
85975375,2017-01-12,12,6410405045010,1.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,6410405169693,1.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,6410400032855,2.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,2000973900008,8.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,4742368000730,1.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,6407870075406,1.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,6420140700631,1.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,6419800021261,8.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,6430041690719,1.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,3250552519377,1.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,6410405179296,1.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,6410405044808,1.0,25-34,6713,Q_4-7,E_1-3,330
95804264,2017-01-13,19,6437002001454,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6410405108333,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6410405039446,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6413300015041,3.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,5410358454939,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,3858888678210,3.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6410402017317,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,7310240651881,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,5701090041168,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6408430023998,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6413300020991,3.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6417510024695,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6410405051844,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,7310865074539,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6410402027521,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6433500002993,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,2000196500009,0.475,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6415130036326,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,41143024966,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6430041690719,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6430011740031,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,7310861009405,1.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6417700050725,4.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,4002971466102,2.0,25-34,6713,Q_4-7,E_1-3,330
98788350,2017-01-13,15,6436501000210,1.0,25-34,6713,Q_4-7,E_1-3,330
111470901,2017-01-15,12,2000516200008,0.609,25-34,6713,Q_4-7,E_1-3,330
111470901,2017-01-15,12,6417700050787,1.0,25-34,6713,Q_4-7,E_1-3,330
111470901,2017-01-15,12,2000503600002,0.357,25-34,6713,Q_4-7,E_1-3,330
