Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
15378646,2017-01-01,14,2000988000007,1.0,25-34,6715,Q_4-7,E_4-7,425
15378646,2017-01-01,14,5060108450003,1.0,25-34,6715,Q_4-7,E_4-7,425
15378646,2017-01-01,14,6408641827200,2.0,25-34,6715,Q_4-7,E_4-7,425
15378646,2017-01-01,14,6413600015161,1.0,25-34,6715,Q_4-7,E_4-7,425
15378646,2017-01-01,14,6410601128517,6.0,25-34,6715,Q_4-7,E_4-7,425
15378646,2017-01-01,14,3800103421415,1.0,25-34,6715,Q_4-7,E_4-7,425
15378646,2017-01-01,14,6416453018808,3.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,6410405115331,1.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,5410041001204,1.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,6410405146625,1.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,6410405045010,1.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,6413200330206,1.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,4045113001625,1.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,6409531659673,1.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,2000818700008,1.364,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,6437005075421,1.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,6410405060457,1.0,25-34,6715,Q_4-7,E_4-7,425
19897958,2017-01-02,14,6408430021048,1.0,25-34,6715,Q_4-7,E_4-7,425
24420224,2017-01-03,20,6408641827200,1.0,25-34,6715,Q_4-7,E_4-7,425
24420224,2017-01-03,20,9002490100773,2.0,25-34,6715,Q_4-7,E_4-7,425
24420224,2017-01-03,20,6413600017257,1.0,25-34,6715,Q_4-7,E_4-7,425
24420224,2017-01-03,20,6410405082657,1.0,25-34,6715,Q_4-7,E_4-7,425
24420224,2017-01-03,20,6437002001454,1.0,25-34,6715,Q_4-7,E_4-7,425
24420224,2017-01-03,20,6409620007989,1.0,25-34,6715,Q_4-7,E_4-7,425
24420224,2017-01-03,20,2000973900008,2.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,6416021003069,1.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,6410381083068,1.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,6410381095313,1.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,6430018522661,1.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,5707643210012,1.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,6408430004010,2.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,6408640995924,4.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,6430049690384,1.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,6430049691183,1.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,7310532131220,1.0,25-34,6715,Q_4-7,E_4-7,425
50550902,2017-01-06,18,6420400000372,1.0,25-34,6715,Q_4-7,E_4-7,425
51825301,2017-01-07,12,6410405049834,1.0,25-34,6715,Q_4-7,E_4-7,425
