Receipt,TransactionDate,BeginHour,EAN,Quantity,PersonAgeGrp,KCustomer,QualClass,EasyClass,CustomerID
13988733,2017-01-01,14,6413300020519,2.0,25-34,6712,Q_8-10,E_4-7,305
13988733,2017-01-01,14,2000797000007,1.038,25-34,6712,Q_8-10,E_4-7,305
13988733,2017-01-01,14,6410405139627,1.0,25-34,6712,Q_8-10,E_4-7,305
13988733,2017-01-01,14,2000650800003,0.453,25-34,6712,Q_8-10,E_4-7,305
13988733,2017-01-01,14,6408430004386,1.0,25-34,6712,Q_8-10,E_4-7,305
13988733,2017-01-01,14,2000516200008,0.566,25-34,6712,Q_8-10,E_4-7,305
13988733,2017-01-01,14,2000619500005,0.307,25-34,6712,Q_8-10,E_4-7,305
23223686,2017-01-02,14,6410405092991,1.0,25-34,6712,Q_8-10,E_4-7,305
23223686,2017-01-02,14,6410405170491,1.0,25-34,6712,Q_8-10,E_4-7,305
23223686,2017-01-02,14,2000388400001,0.176,25-34,6712,Q_8-10,E_4-7,305
23223686,2017-01-02,14,5706779052596,1.0,25-34,6712,Q_8-10,E_4-7,305
23223686,2017-01-02,14,6410405093448,1.0,25-34,6712,Q_8-10,E_4-7,305
26268658,2017-01-03,18,6410405095893,1.0,25-34,6712,Q_8-10,E_4-7,305
26268658,2017-01-03,18,8718114362168,1.0,25-34,6712,Q_8-10,E_4-7,305
26268658,2017-01-03,18,6410405054623,1.0,25-34,6712,Q_8-10,E_4-7,305
26268658,2017-01-03,18,6430047633024,1.0,25-34,6712,Q_8-10,E_4-7,305
26268658,2017-01-03,18,2000607100002,0.179,25-34,6712,Q_8-10,E_4-7,305
26268658,2017-01-03,18,2000614400003,0.273,25-34,6712,Q_8-10,E_4-7,305
26268658,2017-01-03,18,6432802511240,1.0,25-34,6712,Q_8-10,E_4-7,305
26268658,2017-01-03,18,6410405132376,1.0,25-34,6712,Q_8-10,E_4-7,305
26268658,2017-01-03,18,6430016971690,1.0,25-34,6712,Q_8-10,E_4-7,305
46559061,2017-01-06,20,6430041690382,1.0,25-34,6712,Q_8-10,E_4-7,305
